x	y	champ	opp	total
0.49850077666096393	35	Volibear	Zaahen	740.0
0.5172222889713515	35	Volibear	Zac	79.0
0.47072117599698715	35	Volibear	Zed	54.0
0.4367500716698757	37	Swain	Aatrox	131.0
0.42254276953144715	37	Swain	Akali	59.0
0.43905325671987755	37	Swain	Aurora	23.0
0.3990950825514466	37	Swain	DrMundo	98.0
0.5174233309047825	37	Swain	Fiora	66.0
0.549108487562093	37	Swain	Gragas	52.0
0.4357641807524025	37	Swain	Irelia	136.0
0.4548853892669272	37	Swain	Kayle	82.0
0.5068199450648209	37	Swain	Maokai	27.0
0.5070008934390599	37	Swain	MasterYi	25.0
0.41553007201143577	37	Swain	Olaf	44.0
0.5395938668628413	37	Swain	Ornn	165.0
0.5255763403871005	37	Swain	Rumble	68.0
0.4446799494931018	37	Swain	Sett	157.0
0.44236646678932906	37	Swain	Shen	140.0
0.43795807072672877	37	Swain	Singed	62.0
0.5530303014086211	37	Swain	Sion	167.0
0.5088307899162383	37	Swain	Sylas	66.0
0.50868159597767	37	Swain	TahmKench	68.0
0.5118080638647219	37	Swain	Teemo	79.0
0.5543023136051768	37	Swain	Trundle	33.0
0.5147777836646713	37	Swain	Vayne	53.0
0.44220377292404406	37	Swain	Vladimir	27.0
0.6059656022728319	37	Swain	Volibear	82.0
0.45893517261076283	37	Swain	Wukong	22.0
0.42109295889228016	37	Swain	Yasuo	76.0
0.5330718771175083	37	Swain	Zaahen	147.0
0.46874608791698447	38	TahmKench	Aatrox	488.0
0.5046648840903354	38	TahmKench	Akali	171.0
0.45709412328979737	38	TahmKench	Ambessa	376.0
0.4978469490900642	38	TahmKench	AurelionSol	22.0
0.45486430490879853	38	TahmKench	Darius	541.0
0.4979835845788208	38	TahmKench	Fiddlesticks	30.0
0.4993890526773974	38	TahmKench	Fiora	320.0
0.5027866636160424	38	TahmKench	Gnar	351.0
0.5063171462107451	38	TahmKench	Graves	22.0
0.47007349564521156	38	TahmKench	Gwen	280.0
0.4367263504059437	38	TahmKench	Heimerdinger	66.0
0.4399702566818323	38	TahmKench	Illaoi	258.0
0.5058166393796529	38	TahmKench	Jax	376.0
0.5151063596118884	38	TahmKench	Jayce	185.0
0.5028118218996482	38	TahmKench	Kayle	347.0
0.5095055628833415	38	TahmKench	Kayn	35.0
0.5364661166540211	38	TahmKench	Malphite	418.0
0.4684683385556574	38	TahmKench	Malzahar	23.0
0.5220262640564792	38	TahmKench	MasterYi	74.0
0.43749924322806494	38	TahmKench	Ornn	404.0
0.4971330172902423	38	TahmKench	Pantheon	167.0
0.4640689694231476	38	TahmKench	Quinn	78.0
0.5272617268124953	38	TahmKench	Rengar	23.0
0.511759255532145	38	TahmKench	Riven	265.0
0.46998111998515585	38	TahmKench	Sejuani	29.0
0.4521578751801768	38	TahmKench	Shen	390.0
0.46590269336353973	38	TahmKench	Singed	234.0
0.5086296824248754	38	TahmKench	Sion	338.0
0.4521186505711664	38	TahmKench	Sylas	45.0
0.5223167964474267	38	TahmKench	Trundle	139.0
0.5301640986773902	38	TahmKench	Varus	111.0
0.46777203488347135	38	TahmKench	Warwick	98.0
0.4552883202587956	38	TahmKench	Wukong	55.0
0.5047000826594977	38	TahmKench	Yasuo	169.0
0.4493722432002609	38	TahmKench	Yorick	304.0
0.514866898408651	38	TahmKench	Zac	55.0
0.5562896540439582	39	Veigar	Aatrox	23.0
0.40400772130754575	39	Veigar	Irelia	29.0
0.6194381492991808	39	Veigar	Jax	30.0
0.33919384396345076	39	Veigar	Malphite	50.0
0.5952343580655374	39	Veigar	Ornn	32.0
0.5897203152096304	39	Veigar	Shen	24.0
0.41136553524893377	39	Veigar	Teemo	33.0
0.5051086281144552	40	Yasuo	Aatrox	668.0
0.5313573393181749	40	Yasuo	Ahri	21.0
0.5061814372026929	40	Yasuo	Akali	382.0
0.5018922576985493	40	Yasuo	Akshan	35.0
0.5250208827558323	40	Yasuo	Ambessa	538.0
0.5679992333058325	40	Yasuo	Anivia	131.0
0.46925142023049876	40	Yasuo	Aurora	126.0
0.45368362280168567	40	Yasuo	Briar	46.0
0.4631170532105277	40	Yasuo	Camille	314.0
0.5462986296990789	40	Yasuo	Cassiopeia	96.0
0.46827788202755605	40	Yasuo	Chogath	231.0
0.5845969864139109	40	Yasuo	Diana	25.0
0.4950550298063897	40	Yasuo	DrMundo	325.0
0.45463995068541885	40	Yasuo	Fiddlesticks	59.0
0.50129315593239	40	Yasuo	Fiora	460.0
0.5218622352845482	40	Yasuo	Galio	28.0
0.5010263491552941	40	Yasuo	Gangplank	592.0
0.4382831679340246	40	Yasuo	Garen	1092.0
0.5067705667719505	40	Yasuo	Gnar	640.0
0.500619653658219	40	Yasuo	Gragas	205.0
0.4619102612282228	40	Yasuo	Graves	40.0
0.5552575592490859	40	Yasuo	Gwen	317.0
0.5768509578174381	40	Yasuo	Heimerdinger	208.0
0.45532486411937895	40	Yasuo	Irelia	665.0
0.4582006100407557	40	Yasuo	Jax	726.0
0.5051014153708852	40	Yasuo	Jayce	571.0
0.4731975492524094	40	Yasuo	Kaisa	21.0
0.4570128996274546	40	Yasuo	Karma	30.0
0.5039464701240195	40	Yasuo	Kayle	372.0
0.5319574830468522	40	Yasuo	Kayn	51.0
0.47292715549726444	40	Yasuo	Kled	205.0
0.5232455881556483	40	Yasuo	LeeSin	45.0
0.41732672315827524	40	Yasuo	Lissandra	35.0
0.47052455216851236	40	Yasuo	Malphite	829.0
0.5150910308827704	40	Yasuo	Malzahar	62.0
0.4257142579471743	40	Yasuo	Maokai	78.0
0.5388035895979891	40	Yasuo	MasterYi	98.0
0.5196538400147004	40	Yasuo	Mordekaiser	469.0
0.5407306184475161	40	Yasuo	Naafiri	42.0
0.47012060721114624	40	Yasuo	Nasus	449.0
0.42316340003274167	40	Yasuo	Olaf	230.0
