x	y	champ	opp	total
0.4856918210995985	22	Twitch	Ziggs	309.0
0.4862619951592475	22	Twitch	Zyra	35.0
0.5214693662702529	23	Mel	Aphelios	425.0
0.4594164929383328	23	Mel	Ashe	669.0
0.46885435822174515	23	Mel	AurelionSol	97.0
0.48301204077927207	23	Mel	Brand	137.0
0.5271776397356396	23	Mel	Caitlyn	1457.0
0.4800877080864199	23	Mel	Cassiopeia	28.0
0.5227912020170119	23	Mel	Draven	395.0
0.4742520319506655	23	Mel	Hwei	59.0
0.4804839607251701	23	Mel	Kaisa	1004.0
0.47646857629003914	23	Mel	Kalista	52.0
0.41637683057168295	23	Mel	Karthus	44.0
0.47508704144194974	23	Mel	Katarina	44.0
0.5245440435008436	23	Mel	Lux	75.0
0.4643026258993625	23	Mel	Samira	353.0
0.4282192981716086	23	Mel	Senna	164.0
0.513427590099892	23	Mel	Swain	139.0
0.5351048933493028	23	Mel	Twitch	395.0
0.5153040457566657	23	Mel	Varus	274.0
0.45582488444851116	23	Mel	Veigar	177.0
0.4794026276097155	23	Mel	Viktor	24.0
0.48462872327067325	23	Mel	Vladimir	31.0
0.4596164554922315	23	Mel	Xayah	388.0
0.45854661990993856	23	Mel	Xerath	62.0
0.44841183262094997	23	Mel	Yasuo	148.0
0.5328440065983957	23	Mel	Yunara	596.0
0.45484295299517774	23	Mel	Ziggs	149.0
0.5111584913752596	24	Zeri	Ashe	1002.0
0.478860535009313	24	Zeri	AurelionSol	94.0
0.4798291737806321	24	Zeri	Brand	129.0
0.45630436240350003	24	Zeri	Cassiopeia	30.0
0.478063625651304	24	Zeri	Corki	337.0
0.4676679697658498	24	Zeri	Draven	407.0
0.5233418771077645	24	Zeri	Ezreal	1788.0
0.522016079411777	24	Zeri	Kaisa	1653.0
0.47583606055639166	24	Zeri	Katarina	26.0
0.4736576700757269	24	Zeri	Lux	52.0
0.48552939753774843	24	Zeri	Mel	192.0
0.4675393914338854	24	Zeri	MissFortune	790.0
0.46120572165193624	24	Zeri	Nilah	139.0
0.5492273767605609	24	Zeri	Senna	176.0
0.4769921605887581	24	Zeri	Seraphine	55.0
0.46378942806037665	24	Zeri	Swain	185.0
0.4608867568959056	24	Zeri	Tristana	367.0
0.4774868330529831	24	Zeri	Twitch	503.0
0.4725206883988893	24	Zeri	Vayne	609.0
0.47230622000632827	24	Zeri	Yasuo	152.0
0.4489255154064059	24	Zeri	Ziggs	126.0
0.4663888452749141	25	Jhin	Ahri	26.0
0.4800537845347881	25	Jhin	Akshan	48.0
0.5077317142454859	25	Jhin	Anivia	45.0
0.4873089955551537	25	Jhin	Ashe	7370.0
0.4782041248928686	25	Jhin	AurelionSol	496.0
0.5144235115414536	25	Jhin	Aurora	22.0
0.5211914134952644	25	Jhin	Caitlyn	14689.0
0.5395676091072328	25	Jhin	Cassiopeia	223.0
0.4907473383255207	25	Jhin	Chogath	33.0
0.5172835675794194	25	Jhin	Corki	2146.0
0.48864825020053887	25	Jhin	Draven	2655.0
0.5216338304700131	25	Jhin	Ezreal	14803.0
0.5199755063174676	25	Jhin	Heimerdinger	119.0
0.485136314232054	25	Jhin	Hwei	327.0
0.47835323236928595	25	Jhin	Irelia	38.0
0.4829881652882557	25	Jhin	Kaisa	10739.0
0.5154125159452101	25	Jhin	Kalista	567.0
0.4647440672374234	25	Jhin	Karthus	248.0
0.5144235115414536	25	Jhin	Kindred	22.0
